Message,Label
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
Lose yourself in the magic of the forest with Samsung Galaxy S23+ 5G! Get a 130% bonus up to P1000. Go to GJPfeast.eu and uncover hidden treasures!,scam
Talo na lang lagi sa site mo? Open mo muna tong B0NUS namin para sayo. Kunin habang free kopo.live/o1,scam
"J&T DELIVERY!TN: 788851353533 Rider:OCWV1 Armand Bajado,639606031191. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
Na refund na sa iyong account ang P1560. Mag register at maglagay ng P50 upang makuha: phclaim.uk,scam
NBA Finals na! Magstream ng Boston Celtics vs Dallas Mavericks sa NBA League Pass starting June 7 for only P425 per month charged from your load: smrt.ph/NBALPPreSMS,ham
"Did you request to SEND MONEY to ME****R F.'s GCash number, 09159574804 with amount of PHP 100.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 410920.",ham
"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 930291.",ham
You get FREE 3 GB + UNLI ALLNET CALLS for 3 days when you buy GIGA POWER 75 with 2 GB/day ALL ACCESS DATA + 2 GB Shareable Data! Malapit na mag-expire ang FREEBIE! Get it until 08-June-2024 ONLY!,ham
"Hirap mag-book ng ride tapos bigla pang naubusan ng load? No worries dahil may TNT UTANG LOAD! Get 200 MB now, sa next top up na ang P10 na bawas! Dial *5623# now!",ham
Pangmalakasang saya ang handog ng TNT for New Maya Users! Get 100% cashback pag bumili ng P100 load for yourself sa Maya. Kaya download and upgrade na: https://official.maya.ph/3xMF/SmartSignUp T&Cs apply. Users who qualify for the promo will receive their reward within 3 business days. DTI192508,ham
GCash: Account verification needed due to suspicious transaction. Kindly Visit: centre.is/GCashProtect to continue using our services,scam
Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa l8shj7177a.uk/?hgbc6a,scam
"TIMES TWO NA ANG OPEN ACCESS DATA, MGA KATROPA! May Unli TikTok ka na, na doble pa ang open access data mo sa TikTok Saya 50, 99, 149. Limited time only! Kaya load na sa inyong suking tindahan,*123#, SMART App at mga e-wallets.",ham
Gusto naming ready ka kausapin ang Tropa! You get FREE 3 GB + UNLI ALLNET CALLS for 3 days when you buy GIGA POWER 75 with 2 GB/day ALL ACCESS DATA + 2 GB Shareable Data! Get it 'til 08-June-2024 ONLY!,ham
"Mag-recharge para makakuha ng 100% reward. Kung mas marami kang recharge, mas marami kang makukuha. l8shj7177a.uk/?66jsnvc",scam
"TIMES TWO NA ang Open Access Data. May magandang pasabog para sa'yo! Doble na ang makukuha mong Open Access data sa Doble/Double Giga Video+ at Stories+ 75 and 149. Limited time only! Kaya load na sa inyong suking tindahan,*123#, SMART App at mga e-wallets.",ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
"TIMES TWO NA ang Open Access Data. Surprise Introductory Sale! Get DOUBLE open access data pag nag subscribe ka sa Giga Video or Stories or Games 60 and 120. DOUBLE ang data para sa'yo, para mas masaya! Limited time only! Kaya load na sa inyong suking tindahan,*123#, SMART App at mga e-wallets.",ham
"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 2500.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 995287.",ham
"BIGWIN Recharge ng P100 at makakatanggap ng 100% bonus, at 150% naman sa P500. Mas maraming recharge,mas maraming matatanggap!Link: bigwin.playwin.so",scam
"#BDOStopScam: Scam texts and emails create panic by using alarming, false info to convince you to click a link. Don't click links. BDO will NEVER send links.",ham
"#BDOStopScam: Scam texts and emails create panic by using alarming, false info to convince you to click a link. Don't click links. BDO will NEVER send links.",ham
"FG777 Recharge ng P300 at makakatanggap ng 100% bonus, at 150% naman sa P500. Mas maraming recharge,mas maraming matatanggap!Link: fg4777.playwin.so",scam
"TIMES TWO NA ANG OPEN ACCESS DATA, MGA KATROPA! May Unli TikTok ka na, na doble pa ang open access data mo sa TikTok Saya 50, 99, 149. Limited time only! Kaya load na sa inyong suking tindahan,*123#, SMART App at mga e-wallets.",ham
"Pwedeng i-GGives ang Shopee order mo! For COD orders delivered by SPX, scan the rider's QRPh code & select GGives as payment method. Siguraduhin na active ang iyong GGives at may available credit limit ka pa, para magamit ito.",ham
"FG777 Recharge ng P300 at makakatanggap ng 100% bonus, at 150% naman sa P500. Mas maraming recharge,mas maraming matatanggap!Link: fg4777.playwin.so",scam
You've got a PHP 40.00 QR voucher! Use it on your next QR purchase on GCash. Valid for 7 days. View voucher in your voucher pocket. No advisories? Tap go.gcash.com/optout,ham
"TIMES TWO NA ang Open Access Data. Surprise Introductory Sale! Get DOUBLE open access data pag nag subscribe ka sa Giga Video or Stories or Games 60 and 120. DOUBLE ang data para sa'yo, para mas masaya! Limited time only! Kaya load na sa inyong suking tindahan,*123#, SMART App at mga e-wallets.",ham
"Load at least P15 and get FREE 100 Allnet Calls + 100 Allnet Texts for 3 days FREEBIE namin ito, para sayo! Get it NOW until 02-June-2024 ONLY!",ham
Na refund na sa iyong account ang P1990 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: fg.ss777b.fo,scam
"Sabi ni Joshua Garcia, sumama ka na sa TNT TikTok Summer Takeover! Tara na at mag-load ng TNT TIKTOK SAYA 50 para sa UNLI TIKTOK + 3 GB for ALL SITES + UNLI TEXTS TO ALL for 3 days! Load na via *123# or https://smrt.ph/TNTTikTokSaya50 DTI 192810",ham
"Did you request to SEND MONEY to IN***N K*** T.'s GCash number, 09657816052 with amount of PHP 35.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 775016.",ham
"LAST CHANCE TO WIN A SHOPPING SPREE! Download & log in on the BDO Online app for a chance to win 3,000 Rewards Peso Points equivalent to P3,000. Use them to shop or redeem eGCs at partner merchants. For new BDO Online users only. Promo lasts until May 31, 2024. T&Cs apply. DTI191017",ham
"Starting May 31, select HomeSURF promos will be discontinued. Don't worry, dahil available ang FamSURF promos to keep you connected! May shareable data ang FamSURF na pwedeng ipasa sa buong pamilya gamit ang GlobeOne app. Load na!",ham
Hope you enjoyed your promo. Always check your balance and subscriptions on smrt.ph/GigaLifeApp COMING SOON: An EASIER way of registering your SIM in the App!,ham
We hope you enjoyed your promo. Add Load NOW at smrt.ph/SmartApp! Try DOUBLE GIGA STORIES+ 130 and get up to 17 GB Data valid for 7 days!,ham
Nag-expire na ang Unli Allnet Texts mo. Ang mga susunod na texts ay charged na to your other subscriptions or regular load.,ham
Nag-expire na ang Unli Allnet Calls mo. Ang mga susunod na tawag ay charged na to your other subscriptions or regular load.,ham
Nag-expire na ang Shareable Data mo.,ham
Never run out of data. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,ham
May 60 mins ka na lang sa Unli Allnet Texts mo.,ham
May 60 mins ka na lang sa Unli Allnet Calls mo.,ham
Never run out of data. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,ham
May 60 mins ka na lang sa Shareable Data mo.,ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 839342.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 806511.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 294886.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 415051.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 851813.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 257104.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 322074.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 315656.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 892910.",ham
"Did you request to SEND MONEY to PR*****S JA*E T.'s GCash number, 09691865945 with amount of PHP 170.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 093728.",ham
"Masyadong mabigat ba ang electric bill ngayong buwan? For a limited time only, available ang GGives for select electric billers from May 28 - June 3. Check our GGives promo page for a complete list of included billers.",ham
"Hi Mr/Ms CHRISTOPHER, RDCN 72927 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 579270.",ham
"Enter verification code: 369191, to activate SPayLater, valid for 15 mins. NEVER share this code with others under any circumstances. PW42aWeqbj5",ham
G-776275 is your Google verification code.,ham
G-776275 is your Google verification code.,ham
"Exclusive benefits are waiting for you! Get a free umbrella, T-shirt, hat, and P200 bonus! Join our Telegram: @SpinsPHLive",scam
"Don't miss your chance to win a shopping spree! Shop and dine with 3,000 Rewards Peso Points that you can win by just downloading and logging in on the BDO Online app. Use them to shop at or redeem eGCs at merchant partners. For new BDO Online users only. Extended until May 31, 2024. T&Cs apply. DTI191017",ham
"With BDO Pay, you can now safely withdraw or deposit at QR-enabled BDO ATMs. Download BDO Pay now to use this feature!",ham
"Hi Mr/Ms <NAME>, RDCN 76670 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
"Your parcel PH2488895284320 with COD 105 PHP is out for delivery. Your rider is 09512606233. To report no attempt, please contact us at (02) 8539-4002.",ham
Join now to collect iPhone15pro: 5333.jl5555.ca,scam
"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 198547.",ham
"Hi Mr/Ms <NAME>, RDCN 66202 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
PayPal: 237092 is your security code. Don't share your code.,ham
"Oi,<NAME>! Jackpot ka na! Nakakuha ang iyong number ng 88! Bisita lang sa: mayas.la/2pq6 para sa iyong reward!",scam
"<NAME>,wow! Napili ang number mo,may 188 kang ma-claim! Mag-click dito: mayas.la/4fnx para i-claim ang premyo!",scam
"Wow,<NAME>,panalo ka! Ang iyong number ay napili,may 288 kang bonus! Pindutin mo ito: mayas.la/2pqi para i-claim!",scam
"<NAME>,wow! Napili ang number mo,may 188 kang ma-claim! Mag-click dito: mayas.la/ryjf para i-claim ang premyo!",scam
"Kabayan,<NAME>! CO777 giving away 288 para sa mga bagong salta. Grab this chance,i-tweet mo na! Bisitahin ang: mayas.la/bigc !",scam
100%-150% na bonus sa unang deposito araw-araw joiu02vi.ca,scam
"Get a chance to win 3,000 Rewards Peso Points when you download and log in on the BDO Online app. Promo extended until May 31, 2024! Promo applicable to new BDO Online users only. T&Cs apply. DTI191017",ham
"Travel now, pay lighter! Book your flight & pay in 24 gives over 12 months with GGives. Book with zero down payment, & no credit card needed. Mag-GGives na!",ham
100%-150% na bonus sa unang deposito araw-araw hoi3u5x.ca,scam
"Race to riches! Claim your 7,777p Free Bonus at panaloka.de Speed through the Mystery AMPAO and win 500,000p! Fast-track your fortune!",scam
"Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k! hoi3u5x.ca",scam
"Today, we celebrate the coolest women we all know. Hope you're having a blast with mom on this special day. Happy Mother's Day from GOMO!",ham
Limited time bnus 555! Register to receive: 5111.55665jl.ca,scam
May Bonanza package! Magdeposito at makakuha ng 3 araw na libreng kredito UP to 300 p at 100% welcome bonus. Website : Ep1cwin.eu Maglaro ngayon!,scam
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: Ep1cwin.eu maglaro ngayun!,scam
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: Ep1cwin.eu maglaro ngayun!,scam
Gawing special ang Mother's Day celebration mo with GGives! Dine at Cafe Mary Grace and pay with GGives for affordable installments. Tap Borrow > GGives to learn more.,ham
"Last call to experience hassle-free payments with 5% cashback with BDO Pay. Use it at SM Supermalls, BDO Partner Merchants, or any QR Ph-ready establishment. Promo is until May 15, 2024. Download now!",ham
"Magandang Araw <NAME>, Shopee Delivery! Pakihanda ang iyong bayad na 241 PHP para sa COD orders. May guaranteed PHP 50 cashback ka kung ShopeePay ang gagamitin mo para magscan to pay for your COD order. Promo runs until May 8, 2024. Minimum spend PHP 200. Terms & conditions apply. Bilang bahagi rin ng aming delivery process at sa ilalim ng iyong pahintulot, kami ay mangongolekta ng litrato bilang katibayan ng pagdedeliver (Proof of Delivery). Pag may katanungan, pwede kang tumawag sa 02-8805200. Maraming salamat!",ham
"Did you request to SEND MONEY to LU*****A P.'s GCash number, 09503271685 with amount of PHP 90.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 288240.",ham
"Hi Mr/Ms <NAME>, RDCN 47657 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
GCash Alert! Please be advised that we are asking everyone to update their account to avoid deactivation. Update here: gcashcare-privacy-center.digital,scam
"Use the BDO Online app to Send Money to other banks and wallets and enjoy a low transfer fee of just P10 via InstaPay. Download now and get a chance to win 3,000 Peso Points! Promo runs until May 15, 2024. T&Cs apply. DTI191017",ham
"<NAME>, ready ka bang maging swerte? Pasok na sa s-mt.ca/g2gn at baka ikaw na ang manalo ng 177. Dali, check mo na 'to sa TG: s-mt.ca/v69h",scam
